trial,lambda,acc,nmi,time,pred
9,0.0001,0.6724014336917563,0.7918162204688953,1.8760731220245361,[11 11 11 ...  8  8 12]
10,0.0001,0.6716845878136201,0.7909151544834194,1.518019199371338,[ 8  8  8 ...  3  3 12]
11,0.0001,0.6716845878136201,0.7909151544834194,1.227987289428711,[ 4  4  4 ...  7  7 11]
12,0.0001,0.6659498207885305,0.791089980237605,1.9442481994628906,[14 14 14 ... 11 11 13]
13,0.0001,0.6659498207885305,0.7910899802376049,1.2080979347229004,[13 13 13 ...  2  2  0]
14,0.0001,0.6724014336917563,0.7918162204688952,1.6024510860443115,[ 4  4  4 ...  6  6 11]
15,0.0001,0.6652329749103942,0.7901876888554938,1.340085506439209,[14 14 14 ...  6  6 12]
16,0.0001,0.6673835125448029,0.7903398122883273,1.6176340579986572,[ 8  8  8 ...  4  4 12]
17,0.0001,0.6659498207885305,0.7910899802376049,1.4300258159637451,[14 14 14 ...  7  7  0]
18,0.0001,0.6652329749103942,0.7901876888554937,1.0914092063903809,[ 7  7  7 ...  8  8 11]
19,0.0001,0.6716845878136201,0.7909151544834196,1.1788430213928223,[10 10 10 ...  5  5 12]
0,0.01,0.6724014336917563,0.7918162204688953,0.8661899566650391,[ 6  6  6 ...  9  9 12]
1,0.01,0.6659498207885305,0.7910899802376049,1.3122200965881348,[14 14 14 ...  6  6 11]
2,0.01,0.6652329749103942,0.7901876888554941,1.1473915576934814,[0 0 0 ... 5 5 1]
3,0.01,0.6659498207885305,0.7910899802376052,1.0122284889221191,[ 0  0  0 ...  6  6 12]
4,0.01,0.6724014336917563,0.7918162204688952,1.1609001159667969,[ 9  9  9 ...  8  8 11]
5,0.01,0.6724014336917563,0.7918162204688952,1.4256432056427002,[10 10 10 ...  9  9 12]
6,0.01,0.6652329749103942,0.7901876888554938,1.3309805393218994,[ 9  9  9 ...  0  0 10]
7,0.01,0.6659498207885305,0.7910899802376049,1.3917407989501953,[14 14 14 ...  8  8 10]
8,0.01,0.6652329749103942,0.7901876888554938,1.2384288311004639,[14 14 14 ...  7  7 12]
9,0.01,0.6724014336917563,0.7918162204688952,1.2016425132751465,[1 1 1 ... 9 9 0]
10,0.01,0.6716845878136201,0.7909151544834196,1.1119320392608643,[10 10 10 ...  7  7  0]
11,0.01,0.6652329749103942,0.7901876888554938,1.2661840915679932,[14 14 14 ...  7  7  1]
12,0.01,0.6655913978494624,0.7901531312445214,0.8638894557952881,[ 7  7  7 ...  9  9 11]
13,0.01,0.6716845878136201,0.7909151544834196,1.2781198024749756,[10 10 10 ...  5  5 13]
14,0.01,0.6659498207885305,0.7896410130457316,1.0682475566864014,[11 11 11 ...  0  0 12]
15,0.01,0.6716845878136201,0.7909151544834196,1.1240816116333008,[ 2  2  2 ...  7  7 11]
16,0.01,0.6716845878136201,0.7909151544834196,1.1985244750976562,[ 9  9  9 ...  5  5 13]
17,0.01,0.6724014336917563,0.7918162204688952,0.9235072135925293,[1 1 1 ... 8 8 0]
18,0.01,0.6716845878136201,0.7909151544834195,1.155242681503296,[ 9  9  9 ... 10 10  0]
19,0.01,0.6724014336917563,0.7918162204688953,1.7292685508728027,[ 5  5  5 ...  8  8 12]
0,1.0,0.6731182795698925,0.8041436925192084,0.8930714130401611,[ 9  9  9 ...  7  7 14]
1,1.0,0.6731182795698925,0.8041436925192084,1.5520565509796143,[12 12 12 ...  6  6  9]
2,1.0,0.6731182795698925,0.8041436925192084,1.1913580894470215,[ 0  0  0 ...  6  6 12]
3,1.0,0.6731182795698925,0.8041436925192084,0.9519433975219727,[ 9  9  9 ...  4  4 13]
4,1.0,0.6731182795698925,0.8041436925192086,0.935816764831543,[ 8  8  8 ...  3  3 10]
5,1.0,0.6731182795698925,0.8041436925192084,0.7464978694915771,[11 11 11 ...  6  6  8]
6,1.0,0.6731182795698925,0.8041436925192084,1.9930481910705566,[9 9 9 ... 7 7 8]
7,1.0,0.6731182795698925,0.8041436925192084,0.9773898124694824,[11 11 11 ...  6  6 10]
8,1.0,0.7021505376344086,0.8202489057427451,0.8468375205993652,[11 11 11 ...  6  6 12]
9,1.0,0.6731182795698925,0.8041436925192086,1.7013065814971924,[ 4  4  4 ...  7  7 12]
10,1.0,0.6731182795698925,0.8041436925192084,1.7052834033966064,[ 4  4  4 ...  6  6 10]
11,1.0,0.6731182795698925,0.8041436925192084,0.913754940032959,[ 8  8  8 ...  6  6 11]
12,1.0,0.6731182795698925,0.8041436925192084,0.926140308380127,[2 2 2 ... 5 5 0]
13,1.0,0.7021505376344086,0.8202489057427451,0.8337152004241943,[ 9  9  9 ...  0  0 11]
14,1.0,0.6731182795698925,0.8041436925192083,0.7919485569000244,[ 7  7  7 ...  6  6 11]
15,1.0,0.6731182795698925,0.8041436925192084,0.9394419193267822,[10 10 10 ...  6  6  0]
16,1.0,0.7021505376344086,0.8202489057427451,0.8263673782348633,[10 10 10 ...  6  6 12]
17,1.0,0.6731182795698925,0.8041436925192084,0.8804945945739746,[ 8  8  8 ...  6  6 13]
18,1.0,0.6731182795698925,0.8041436925192084,0.6893308162689209,[2 2 2 ... 9 9 1]
19,1.0,0.6731182795698925,0.8041436925192083,3.684161424636841,[6 6 6 ... 7 7 9]
0,100.0,0.674910394265233,0.794782734690554,1.5580930709838867,[ 0  0  0 ...  4  4 13]
1,100.0,0.6752688172043011,0.7953562907474233,1.0042684078216553,[1 1 1 ... 7 7 0]
2,100.0,0.671326164874552,0.7944619611517386,0.8998019695281982,[13 13 13 ...  0  0 11]
3,100.0,0.6716845878136201,0.7950357191089016,0.9193933010101318,[11 11 11 ...  4  4 14]
4,100.0,0.6752688172043011,0.7953562907474235,1.5105040073394775,[11 11 11 ... 14 14 13]
5,100.0,0.6724014336917563,0.7950206946463636,1.1657593250274658,[ 9  9  9 ...  0  0 10]
6,100.0,0.6716845878136201,0.7950357191089016,1.0926902294158936,[12 12 12 ...  4  4 11]
7,100.0,0.674910394265233,0.7947827346905543,0.9873900413513184,[11 11 11 ...  3  3 10]
8,100.0,0.671326164874552,0.7944619611517385,0.639305830001831,[10 10 10 ...  1  1 12]
9,100.0,0.6716845878136201,0.7950357191089016,1.2703394889831543,[ 9  9  9 ...  5  5 12]
10,100.0,0.6716845878136201,0.7950357191089016,0.9758570194244385,[11 11 11 ...  4  4 13]
11,100.0,0.6716845878136201,0.7950357191089016,1.2654807567596436,[14 14 14 ...  5  5 12]
12,100.0,0.671326164874552,0.7944619611517385,0.5978965759277344,[10 10 10 ...  1  1 12]
13,100.0,0.6752688172043011,0.7953562907474233,1.431976556777954,[10 10 10 ...  3  3  0]
14,100.0,0.6716845878136201,0.7950357191089016,1.124389886856079,[ 0  0  0 ...  6  6 13]
15,100.0,0.6716845878136201,0.7950357191089017,0.9502673149108887,[13 13 13 ...  9  9  0]
16,100.0,0.6716845878136201,0.7950357191089016,0.6000635623931885,[11 11 11 ...  5  5 12]
17,100.0,0.6752688172043011,0.7953562907474232,1.4828126430511475,[13 13 13 ...  7  7 12]
18,100.0,0.6752688172043011,0.7953562907474232,1.1543688774108887,[ 8  8  8 ...  7  7 10]
19,100.0,0.674910394265233,0.7947827346905544,1.0362489223480225,[11 11 11 ...  8  8  0]
0,10000.0,0.6835125448028674,0.7969069664947654,1.293992519378662,[11 11 11 ...  5  5  8]
1,10000.0,0.6835125448028674,0.7969069664947656,1.5521728992462158,[ 8  8  8 ...  2  2 11]
2,10000.0,0.6835125448028674,0.7969069664947654,1.3100697994232178,[14 14 14 ...  7  7  0]
3,10000.0,0.6860215053763441,0.7994441729767923,1.3659141063690186,[ 1  1  1 ...  9  9 11]
4,10000.0,0.6835125448028674,0.7970030893401651,0.8872818946838379,[ 0  0  0 ...  4  4 13]
5,10000.0,0.6860215053763441,0.7994441729767923,1.0414056777954102,[11 11 11 ...  3  3 14]
6,10000.0,0.6860215053763441,0.799348016551763,1.3501107692718506,[ 2  2  2 ...  4  4 11]
7,10000.0,0.6860215053763441,0.799348016551763,1.088712215423584,[11 11 11 ...  3  3 10]
8,10000.0,0.6860215053763441,0.799348016551763,1.9127240180969238,[8 8 8 ... 6 6 0]
9,10000.0,0.6835125448028674,0.7970030893401651,1.1313159465789795,[10 10 10 ...  5  5 13]
10,10000.0,0.6860215053763441,0.799348016551763,0.9429304599761963,[10 10 10 ...  5  5 12]
11,10000.0,0.6860215053763441,0.7994441729767923,1.0882058143615723,[ 1  1  1 ...  5  5 11]
12,10000.0,0.6835125448028674,0.7969069664947654,0.8839130401611328,[14 14 14 ...  4  4  0]
13,10000.0,0.6835125448028674,0.7969069664947656,0.8844132423400879,[13 13 13 ...  3  3 14]
14,10000.0,0.6860215053763441,0.7994441729767923,1.0442402362823486,[ 5  5  5 ...  4  4 12]
15,10000.0,0.6860215053763441,0.7994441729767923,0.7977888584136963,[13 13 13 ... 10 10 14]
16,10000.0,0.6835125448028674,0.7969069664947654,0.798952579498291,[14 14 14 ...  3  3  1]
17,10000.0,0.6860215053763441,0.799348016551763,0.7301962375640869,[10 10 10 ...  0  0  9]
18,10000.0,0.6835125448028674,0.7969069664947654,0.7346744537353516,[13 13 13 ...  6  6 12]
19,10000.0,0.6835125448028674,0.797003089340165,1.218505620956421,[12 12 12 ...  3  3 14]
0,1000000.0,0.6835125448028674,0.7969069664947654,0.8713696002960205,[8 8 8 ... 0 0 2]
1,1000000.0,0.6835125448028674,0.7969069664947656,0.9234209060668945,[14 14 14 ...  1  1 11]
2,1000000.0,0.6835125448028674,0.7969069664947654,0.8858435153961182,[2 2 2 ... 1 1 0]
3,1000000.0,0.6835125448028674,0.7969069664947654,1.8414356708526611,[12 12 12 ...  4  4 14]
4,1000000.0,0.6835125448028674,0.797003089340165,0.9395432472229004,[ 6  6  6 ...  5  5 13]
5,1000000.0,0.6835125448028674,0.7970030893401652,0.9862639904022217,[ 0  0  0 ...  4  4 12]
6,1000000.0,0.6835125448028674,0.7969069664947656,0.8156578540802002,[12 12 12 ...  4  4  0]
7,1000000.0,0.6835125448028674,0.7969069664947656,1.201204776763916,[11 11 11 ...  6  6 12]
8,1000000.0,0.6835125448028674,0.797003089340165,1.0700905323028564,[14 14 14 ...  6  6 11]
9,1000000.0,0.6835125448028674,0.7969069664947656,0.9611096382141113,[14 14 14 ...  0  0 11]
10,1000000.0,0.6835125448028674,0.797003089340165,1.304689645767212,[ 0  0  0 ...  4  4 12]
11,1000000.0,0.6835125448028674,0.797003089340165,0.9283492565155029,[ 9  9  9 ...  5  5 13]
12,1000000.0,0.6835125448028674,0.797003089340165,0.9607326984405518,[ 9  9  9 ...  7  7 11]
13,1000000.0,0.6835125448028674,0.7969069664947656,1.1203970909118652,[ 3  3  3 ...  2  2 11]
14,1000000.0,0.6835125448028674,0.797003089340165,0.7829370498657227,[ 0  0  0 ...  5  5 12]
15,1000000.0,0.6835125448028674,0.797003089340165,0.9622621536254883,[14 14 14 ...  6  6 13]
16,1000000.0,0.6835125448028674,0.797003089340165,1.3235630989074707,[14 14 14 ...  6  6 10]
17,1000000.0,0.6835125448028674,0.7969069664947656,1.1237876415252686,[ 4  4  4 ...  3  3 11]
18,1000000.0,0.6835125448028674,0.797003089340165,0.865241289138794,[14 14 14 ...  2  2 13]
19,1000000.0,0.6835125448028674,0.7969069664947654,0.7833662033081055,[ 2  2  2 ...  1  1 14]
0,100000000.0,0.6835125448028674,0.797003089340165,1.2623052597045898,[ 2  2  2 ...  0  0 14]
1,100000000.0,0.6835125448028674,0.797003089340165,1.6747093200683594,[13 13 13 ...  6  6 11]
2,100000000.0,0.6835125448028674,0.7969069664947656,1.2672297954559326,[13 13 13 ... 12 12  0]
3,100000000.0,0.6835125448028674,0.797003089340165,1.0561187267303467,[12 12 12 ...  4  4 14]
4,100000000.0,0.6835125448028674,0.7969069664947654,1.0513463020324707,[11 11 11 ...  5  5 10]
5,100000000.0,0.6835125448028674,0.7969069664947656,1.4595654010772705,[10 10 10 ...  5  5 12]
6,100000000.0,0.6835125448028674,0.7970030893401651,1.3149683475494385,[ 6  6  6 ...  3  3 13]
7,100000000.0,0.6835125448028674,0.797003089340165,1.3647661209106445,[11 11 11 ...  0  0 13]
8,100000000.0,0.6835125448028674,0.7969069664947656,0.9846389293670654,[11 11 11 ...  3  3  1]
9,100000000.0,0.6835125448028674,0.7969069664947656,1.3305723667144775,[8 8 8 ... 3 3 1]
10,100000000.0,0.6835125448028674,0.7969069664947656,0.9331443309783936,[14 14 14 ...  6  6  0]
11,100000000.0,0.6835125448028674,0.7970030893401651,1.6825873851776123,[ 0  0  0 ...  5  5 12]
12,100000000.0,0.6835125448028674,0.7969069664947654,1.1079988479614258,[ 6  6  6 ...  7  7 11]
13,100000000.0,0.6835125448028674,0.7969069664947654,0.97896409034729,[13 13 13 ...  6  6 12]
14,100000000.0,0.6835125448028674,0.7969069664947654,1.1100044250488281,[11 11 11 ...  5  5  0]
15,100000000.0,0.6835125448028674,0.797003089340165,1.3766086101531982,[14 14 14 ...  2  2 10]
16,100000000.0,0.6835125448028674,0.7970030893401651,1.1412053108215332,[10 10 10 ...  4  4 12]
17,100000000.0,0.6835125448028674,0.7969069664947656,1.8950018882751465,[11 11 11 ...  4  4 13]
18,100000000.0,0.6835125448028674,0.7969069664947652,1.7938497066497803,[ 5  5  5 ...  0  0 13]
19,100000000.0,0.6835125448028674,0.7969069664947654,1.515061616897583,[ 0  0  0 ...  3  3 12]
